attraction_name,attraction_category,attraction_level,city,province,ticket_price,price_tier,item_idx,soup
Xiang Shan Gong Yuan,Natural_Scenery,4A,Beijing,Beijing,10.0,Premium,370,Natural_Scenery Natural_Scenery Natural_Scenery Beijing Beijing 4A Beijing Premium
Xiang Yang Gu Long Zhong,Historical_Culture,5A,Xiang_Yang_Shi,Hubei,87.0,Premium,371,Historical_Culture Historical_Culture Historical_Culture Xiang_Yang_Shi Xiang_Yang_Shi 5A Hubei Premium
Xiao Gan Shuang Feng Shan,Natural_Scenery,4A,Xiao_Gan_Shi,Hubei,45.0,Premium,372,Natural_Scenery Natural_Scenery Natural_Scenery Xiao_Gan_Shi Xiao_Gan_Shi 4A Hubei Premium
Xiao Lang Di,Shui_Li_Gong_Cheng,4A,Luo_Yang_Shi,Henan,40.0,Premium,373,Shui_Li_Gong_Cheng Shui_Li_Gong_Cheng Shui_Li_Gong_Cheng Luo_Yang_Shi Luo_Yang_Shi 4A Henan Premium
Xing Tai Da Xia Gu,Natural_Scenery,4A,Xing_Tai_Shi,Hebei,50.0,Premium,374,Natural_Scenery Natural_Scenery Natural_Scenery Xing_Tai_Shi Xing_Tai_Shi 4A Hebei Premium
Xu Zhou Yun Long Hu,Natural_Scenery,5A,Xu_Zhou_Shi,Jiangsu,0.0,MidRange,375,Natural_Scenery Natural_Scenery Natural_Scenery Xu_Zhou_Shi Xu_Zhou_Shi 5A Jiangsu MidRange
Xuan Kong Si,Religious_Culture,4A,Da_Tong_Shi,Shanxi,125.0,Premium,376,Religious_Culture Religious_Culture Religious_Culture Da_Tong_Shi Da_Tong_Shi 4A Shanxi Premium
Ya Bu Li Hua Xue Chang,Sports_&_Leisure,4A,Ha_Er_Bin_Shi,Heilongjiang,180.0,Premium,377,Sports_&_Leisure Sports_&_Leisure Sports_&_Leisure Ha_Er_Bin_Shi Ha_Er_Bin_Shi 4A Heilongjiang Premium
Ya Lu Jiang Duan Qiao,Revolutionary_Site,4A,Dan_Dong_Shi,Liaoning,30.0,Premium,378,Revolutionary_Site Revolutionary_Site Revolutionary_Site Dan_Dong_Shi Dan_Dong_Shi 4A Liaoning Premium
Ya Nuo Da Yu Lin,Natural_Scenery,5A,San_Ya_Shi,Hainan,168.0,Premium,379,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 5A Hainan Premium
Yan An Ge Ming Ji Nian Guan,Revolutionary_Site,5A,Yan_An_Shi,Shaanxi,0.0,MidRange,380,Revolutionary_Site Revolutionary_Site Revolutionary_Site Yan_An_Shi Yan_An_Shi 5A Shaanxi MidRange
Yan Bian Chao Xian Zu Min Su Yuan,Min_Su_Wen_Hua,4A,Yan_Bian_Zhou,Jilin,30.0,Premium,381,Min_Su_Wen_Hua Min_Su_Wen_Hua Min_Su_Wen_Hua Yan_Bian_Zhou Yan_Bian_Zhou 4A Jilin Premium
Yan Cheng Dan Ding He Shi Di,Natural_Scenery,4A,Yan_Cheng_Shi,Jiangsu,45.0,Premium,382,Natural_Scenery Natural_Scenery Natural_Scenery Yan_Cheng_Shi Yan_Cheng_Shi 4A Jiangsu Premium
Yan Dang Shan,Natural_Scenery,5A,Wen_Zhou_Shi,Zhejiang,90.0,Premium,383,Natural_Scenery Natural_Scenery Natural_Scenery Wen_Zhou_Shi Wen_Zhou_Shi 5A Zhejiang Premium
Yan Di Ling,Historical_Culture,5A,Zhu_Zhou_Shi,Hunan,60.0,Premium,384,Historical_Culture Historical_Culture Historical_Culture Zhu_Zhou_Shi Zhu_Zhou_Shi 5A Hunan Premium
Yan Men Guan,Historical_Culture,5A,Xin_Zhou_Shi,Shanxi,90.0,Premium,385,Historical_Culture Historical_Culture Historical_Culture Xin_Zhou_Shi Xin_Zhou_Shi 5A Shanxi Premium
Yan Tai Shan,Natural_Scenery,4A,Yan_Tai_Shi,Shandong,50.0,Premium,386,Natural_Scenery Natural_Scenery Natural_Scenery Yan_Tai_Shi Yan_Tai_Shi 4A Shandong Premium
Yang Shuo Xi Jie,Ancient_Town,4A,Gui_Lin_Shi,Guangxi,0.0,MidRange,387,Ancient_Town Ancient_Town Ancient_Town Gui_Lin_Shi Gui_Lin_Shi 4A Guangxi MidRange
Ye San Po,Natural_Scenery,5A,Bao_Ding_Shi,Hebei,100.0,Premium,388,Natural_Scenery Natural_Scenery Natural_Scenery Bao_Ding_Shi Bao_Ding_Shi 5A Hebei Premium
Yi Chun Wu Ying Guo Jia Sen Lin Gong Yuan,Natural_Scenery,4A,Yi_Chun_Shi,Heilongjiang,60.0,Premium,389,Natural_Scenery Natural_Scenery Natural_Scenery Yi_Chun_Shi Yi_Chun_Shi 4A Heilongjiang Premium
Yi He Yuan,Historical_Culture,5A,Beijing,Beijing,30.0,Premium,390,Historical_Culture Historical_Culture Historical_Culture Beijing Beijing 5A Beijing Premium
Yi Meng Shan,Natural_Scenery,5A,Lin_Yi_Shi,Shandong,70.0,Premium,391,Natural_Scenery Natural_Scenery Natural_Scenery Lin_Yi_Shi Lin_Yi_Shi 5A Shandong Premium
Yin Xu,Historical_Site,5A,An_Yang_Shi,Henan,70.0,Premium,392,Historical_Site Historical_Site Historical_Site An_Yang_Shi An_Yang_Shi 5A Henan Premium
Ying Hu,Natural_Scenery,4A,An_Kang_Shi,Shaanxi,70.0,Premium,393,Natural_Scenery Natural_Scenery Natural_Scenery An_Kang_Shi An_Kang_Shi 4A Shaanxi Premium
Ying Kou Ba Yu Quan,Natural_Scenery,4A,Ying_Kou_Shi,Liaoning,0.0,MidRange,394,Natural_Scenery Natural_Scenery Natural_Scenery Ying_Kou_Shi Ying_Kou_Shi 4A Liaoning MidRange
Yong He Gong,Religious_Culture,4A,Beijing,Beijing,25.0,Premium,395,Religious_Culture Religious_Culture Religious_Culture Beijing Beijing 4A Beijing Premium
Yu Lin Yun Tian Wen Hua Cheng,Theme_Park,4A,Yu_Lin_Shi,Guangxi,150.0,Premium,396,Theme_Park Theme_Park Theme_Park Yu_Lin_Shi Yu_Lin_Shi 4A Guangxi Premium
Yu Long Xue Shan,Natural_Scenery,5A,Li_Jiang_Shi,Yunnan,130.0,Premium,397,Natural_Scenery Natural_Scenery Natural_Scenery Li_Jiang_Shi Li_Jiang_Shi 5A Yunnan Premium
Yu Yuan,Historical_Architecture,4A,Shanghai,Shanghai,40.0,Premium,398,Historical_Architecture Historical_Architecture Historical_Architecture Shanghai Shanghai 4A Shanghai Premium
Yuan Ming Yuan Yi Zhi Gong Yuan,Historical_Site,4A,Beijing,Beijing,25.0,Premium,399,Historical_Site Historical_Site Historical_Site Beijing Beijing 4A Beijing Premium
Yuan Tou Zhu,Natural_Scenery,5A,Wu_Xi_Shi,Jiangsu,90.0,Premium,400,Natural_Scenery Natural_Scenery Natural_Scenery Wu_Xi_Shi Wu_Xi_Shi 5A Jiangsu Premium
Yuan Yang Ti Tian,Natural_Scenery,4A,Hong_He_Zhou,Yunnan,70.0,Premium,401,Natural_Scenery Natural_Scenery Natural_Scenery Hong_He_Zhou Hong_He_Zhou 4A Yunnan Premium
Yue Lu Shan,Natural_Culture,5A,Chang_Sha_Shi,Hunan,0.0,MidRange,402,Natural_Culture Natural_Culture Natural_Culture Chang_Sha_Shi Chang_Sha_Shi 5A Hunan MidRange
Yue Yang Jun Shan Dao,Natural_Scenery,5A,Yue_Yang_Shi,Hunan,78.0,Premium,403,Natural_Scenery Natural_Scenery Natural_Scenery Yue_Yang_Shi Yue_Yang_Shi 5A Hunan Premium
Yue Yang Lou,Historical_Architecture,5A,Yue_Yang_Shi,Hunan,70.0,Premium,404,Historical_Architecture Historical_Architecture Historical_Architecture Yue_Yang_Shi Yue_Yang_Shi 5A Hunan Premium
Yun Cheng Yan Hu,Natural_Scenery,4A,Yun_Cheng_Shi,Shanxi,30.0,Premium,405,Natural_Scenery Natural_Scenery Natural_Scenery Yun_Cheng_Shi Yun_Cheng_Shi 4A Shanxi Premium
Yun Gang Shi Ku,Historical_Culture,5A,Da_Tong_Shi,Shanxi,120.0,Premium,406,Historical_Culture Historical_Culture Historical_Culture Da_Tong_Shi Da_Tong_Shi 5A Shanxi Premium
Yun Nan Min Zu Cun,Theme_Park,4A,Kun_Ming_Shi,Yunnan,90.0,Premium,407,Theme_Park Theme_Park Theme_Park Kun_Ming_Shi Kun_Ming_Shi 4A Yunnan Premium
Yun Tai Shan,Natural_Scenery,5A,Jiao_Zuo_Shi,Henan,120.0,Premium,408,Natural_Scenery Natural_Scenery Natural_Scenery Jiao_Zuo_Shi Jiao_Zuo_Shi 5A Henan Premium
Zha Long Zi Ran Bao Hu Qu,Natural_Scenery,4A,Qi_Qi_Ha_Er_Shi,Heilongjiang,65.0,Premium,409,Natural_Scenery Natural_Scenery Natural_Scenery Qi_Qi_Ha_Er_Shi Qi_Qi_Ha_Er_Shi 4A Heilongjiang Premium
Zhan Jiang Hu Guang Yan,Natural_Scenery,4A,Zhan_Jiang_Shi,Guangdong,50.0,Premium,410,Natural_Scenery Natural_Scenery Natural_Scenery Zhan_Jiang_Shi Zhan_Jiang_Shi 4A Guangdong Premium
Zhang Jia Jie Wu Ling Yuan,Natural_Scenery,5A,Zhang_Jia_Jie_Shi,Hunan,225.0,Premium,411,Natural_Scenery Natural_Scenery Natural_Scenery Zhang_Jia_Jie_Shi Zhang_Jia_Jie_Shi 5A Hunan Premium
Zhang Jia Kou Da Jing Men,Historical_Culture,4A,Zhang_Jia_Kou_Shi,Hebei,20.0,Premium,412,Historical_Culture Historical_Culture Historical_Culture Zhang_Jia_Kou_Shi Zhang_Jia_Kou_Shi 4A Hebei Premium
Zhang Zhou Dong Shan Dao,Natural_Scenery,4A,Zhang_Zhou_Shi,Fujian,60.0,Premium,413,Natural_Scenery Natural_Scenery Natural_Scenery Zhang_Zhou_Shi Zhang_Zhou_Shi 4A Fujian Premium
Zhao Qing Xing Hu,Natural_Scenery,5A,Zhao_Qing_Shi,Guangdong,78.0,Premium,414,Natural_Scenery Natural_Scenery Natural_Scenery Zhao_Qing_Shi Zhao_Qing_Shi 5A Guangdong Premium
Zhao Yang Feng Huang Shan,Natural_Culture,4A,Zhao_Yang_Shi,Liaoning,60.0,Premium,415,Natural_Culture Natural_Culture Natural_Culture Zhao_Yang_Shi Zhao_Yang_Shi 4A Liaoning Premium
Zhao Zhou Qiao,Historical_Architecture,4A,Shi_Jia_Zhuang_Shi,Hebei,40.0,Premium,416,Historical_Architecture Historical_Architecture Historical_Architecture Shi_Jia_Zhuang_Shi Shi_Jia_Zhuang_Shi 4A Hebei Premium
Zheng Ding Long Xing Si,Religious_Culture,4A,Shi_Jia_Zhuang_Shi,Hebei,50.0,Premium,417,Religious_Culture Religious_Culture Religious_Culture Shi_Jia_Zhuang_Shi Shi_Jia_Zhuang_Shi 4A Hebei Premium
Zhong Du Gou,Natural_Scenery,4A,Luo_Yang_Shi,Henan,120.0,Premium,418,Natural_Scenery Natural_Scenery Natural_Scenery Luo_Yang_Shi Luo_Yang_Shi 4A Henan Premium
Zhong Guo Ke Ji Guan,Ke_Pu_Jiao_Yu,4A,Beijing,Beijing,30.0,Premium,419,Ke_Pu_Jiao_Yu Ke_Pu_Jiao_Yu Ke_Pu_Jiao_Yu Beijing Beijing 4A Beijing Premium
Zhong Guo Xue Xiang,Natural_Scenery,4A,Mu_Dan_Jiang_Shi,Heilongjiang,120.0,Premium,420,Natural_Scenery Natural_Scenery Natural_Scenery Mu_Dan_Jiang_Shi Mu_Dan_Jiang_Shi 4A Heilongjiang Premium
Zhong Nan Shan,Natural_Culture,4A,Xi_An_Shi,Shaanxi,65.0,Premium,421,Natural_Culture Natural_Culture Natural_Culture Xi_An_Shi Xi_An_Shi 4A Shaanxi Premium
Zhong Shan Ling,Revolutionary_Site,5A,Nan_Jing_Shi,Jiangsu,0.0,MidRange,422,Revolutionary_Site Revolutionary_Site Revolutionary_Site Nan_Jing_Shi Nan_Jing_Shi 5A Jiangsu MidRange
Zhong Shan Sun Zhong Shan Gu Ju,Revolutionary_Site,5A,Zhong_Shan_Shi,Guangdong,0.0,MidRange,423,Revolutionary_Site Revolutionary_Site Revolutionary_Site Zhong_Shan_Shi Zhong_Shan_Shi 5A Guangdong MidRange
Zhong Yang Da Jie,Historical_Culture,4A,Ha_Er_Bin_Shi,Heilongjiang,0.0,MidRange,424,Historical_Culture Historical_Culture Historical_Culture Ha_Er_Bin_Shi Ha_Er_Bin_Shi 4A Heilongjiang MidRange
Zhou Shan Zhu Jia Jian,Natural_Scenery,4A,Zhou_Shan_Shi,Zhejiang,120.0,Premium,425,Natural_Scenery Natural_Scenery Natural_Scenery Zhou_Shan_Shi Zhou_Shan_Shi 4A Zhejiang Premium
Zhou Zhuang Gu Zhen,Ancient_Town,5A,Su_Zhou_Shi,Jiangsu,100.0,Premium,426,Ancient_Town Ancient_Town Ancient_Town Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu Premium
Zhu Hai Zhang Long Hai Yang Wang Guo,Theme_Park,5A,Zhu_Hai_Shi,Guangdong,395.0,Premium,427,Theme_Park Theme_Park Theme_Park Zhu_Hai_Shi Zhu_Hai_Shi 5A Guangdong Premium
Zhu Jia Jiao Gu Zhen,Ancient_Town,4A,Shanghai,Shanghai,60.0,Premium,428,Ancient_Town Ancient_Town Ancient_Town Shanghai Shanghai 4A Shanghai Premium
Zi Bo Zhou Cun Gu Shang Cheng,Ancient_Town,4A,Zi_Bo_Shi,Shandong,70.0,Premium,429,Ancient_Town Ancient_Town Ancient_Town Zi_Bo_Shi Zi_Bo_Shi 4A Shandong Premium
Zi Que Jie Ti Tian,Natural_Scenery,4A,Lou_Di_Shi,Hunan,68.0,Premium,430,Natural_Scenery Natural_Scenery Natural_Scenery Lou_Di_Shi Lou_Di_Shi 4A Hunan Premium
